rater_id,source_file,sheet,excel_row,paper,source_true,item_id,paper_item_no,match_score,item_type_from_sheet,question_text_from_sheet,qgeval_total,qgeval_score_5,llm_total,llm_score_5,quality_score_5,source_guess,qg_fluency,qg_clarity,qg_conciseness,qg_relevance,qg_consistency,qg_answerability,qg_answer_consistency,llm_fluency,llm_exclusiveness,llm_explicitness,llm_goal_alignment,llm_comprehensiveness,llm_focus,llm_guess_resistance,llm_completeness,llm_correctness,llm_solvability,llm_absoluteness,llm_plausibility,llm_reasoning,llm_feedback,llm_fairness,llm_explanation_score
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,P,48,P,Human,H047,47,0.9514563106796116,,"5.（2分）下列哪些是肾结石行体外冲击波碎石的禁忌（BDE）【不定项选择题，全部选对得2分，其余情况不得分】
A.高血压
B.输尿管狭窄
C.糖尿病
D.肾动脉瘤
E.肾位置过高",35,5.0,63,3.9375,4.260869565217392,Human,5,5,5,5,5,5,5,5,5,3,5,2,4,4,5,5,5,5,4,2,3,3,3
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,P,49,P,Human,H048,48,1.0,,"6.（2分）下列选项哪些是常规血液透析的禁忌症（B）【不定项选择题，全部选对得2分，其余情况不得分】
A.肺部感染
B.新发脑出血
C.急性左心衰竭
D.糖尿病
E.高血压",35,5.0,59,3.6875,4.086956521739131,MAS,5,5,5,5,5,5,5,5,3,2,5,1,4,4,5,5,5,5,4,2,3,3,3
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,P,50,P,Human,H049,49,0.9636363636363636,,"7.（2分）对于尿道断裂的患者，不可进行的操作有（BD）【不定项选择题，全部选对得2分，其余情况不得分】
A.应用云南白药止血
B.逆行尿道造影
C.膀胱造瘘
D.导尿
E.应用抗生素",35,5.0,63,3.9375,4.260869565217392,MAS,5,5,5,5,5,5,5,5,5,3,5,2,4,4,5,5,5,5,4,2,3,3,3
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,P,51,P,Human,H050,50,0.9770114942528736,,"8.（2分）老年男性前列腺液检查结果满足以下哪几项条件后即可明确诊断慢性前列腺炎（BD）【不定项选择题，全部选对得2分，其余情况不得分】
A.红细胞>5个/高倍视野
B.白细胞>10个/高倍视野
C.细菌培养阳性
D.卵磷脂小体减少
E.PH大于8",35,5.0,62,3.875,4.217391304347826,Human,5,5,5,5,5,5,5,5,5,3,5,2,4,4,5,5,5,5,4,1,3,3,3
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,P,52,P,Human,H043,43,0.971153846153846,,"12.（2分）关于阴茎癌，下列说法正确的有（ABCE）【不定项选择题，全部选对得2分，其余情况不得分】
A. 与包茎、包皮过长及HPV感染相关
B. 最常见的病理类型是鳞状细胞癌
C. 早期表现为乳头状或溃疡型病变
D. 腹股沟淋巴结肿大一定是肿瘤转移
E. 治疗以手术为主，根据分期决定切除范围",35,5.0,66,4.125,4.391304347826087,Human,5,5,5,5,5,5,5,5,5,3,5,2,4,4,5,5,5,5,4,2,5,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,3,M,MAS,M001,1,0.9937106918238994,A1,"1. （2分）对于突发全程肉眼血尿、无尿路刺激征的患者，为鉴别血尿来源，首选的检查是？（D）【单选题】
A. 膀胱镜检查
B. 清洁中段尿培养
C. 静脉肾盂造影
D. 尿相差显微镜检查
E. 同位素肾动脉扫描",35,5.0,63,3.9375,4.260869565217392,MAS,5,5,5,5,5,5,5,5,5,3,5,1,4,4,5,5,5,5,4,1,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,4,M,MAS,M002,2,1.0,,"2. （2分）膀胱肿瘤最常见的首发症状是（C）【单选题】
A. 尿频、尿急、尿痛
B. 下腹部疼痛
C. 无痛性肉眼血尿
D. 排尿困难
E. 腰部疼痛",35,5.0,57,3.5625,4.0,Human,5,5,5,5,5,5,5,5,5,3,4,1,4,4,3,5,5,5,3,1,3,3,3
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,5,M,MAS,M006,6,0.9923664122137404,,"6. （2分）对侧肾功能正常的局限性肾癌（T1期），最适宜的治疗是？（D）【单选题】
A. 根治性肾切除术
B. 肾动脉栓塞术
C. 密切观察随访
D. 肾部分切除术
E. 放射治疗",35,5.0,62,3.875,4.217391304347826,MAS,5,5,5,5,5,5,5,5,5,3,4,2,4,4,3,5,5,5,4,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,6,M,MAS,M007,7,0.9917355371900828,,"7. （2分）骑跨伤后会阴部疼痛、尿道出血、不能排尿，应考虑的诊断是？（A）【单选题】
A. 尿道球部损伤
B. 耻骨骨折
C. 后尿道损伤
D. 睾丸损伤
E. 膀胱破裂",35,5.0,60,3.75,4.130434782608695,Human,5,5,5,5,5,5,5,5,4,3,5,1,4,4,5,5,5,5,2,1,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,7,M,MAS,M017,17,0.9941520467836256,,"11. （2分）膀胱结石最典型的临床表现是:（A）【单选题】
A. 排尿困难伴尿流中断，改变体位后可继续排尿
B. 无痛性肉眼血尿
C. 尿频、尿急、尿痛，无排尿中断
D. 进行性排尿困难，尿线变细
E. 腰部绞痛伴镜下血尿",35,5.0,58,3.625,4.043478260869565,Human,5,5,5,5,5,5,5,5,5,3,4,1,4,4,3,5,5,5,4,1,3,3,3
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,8,M,MAS,M023,23,0.992,,"12.（2分）青年男性，单侧睾丸增大、质硬、有沉重感，应首先考虑的疾病是:（D）【单选题】
A. 睾丸鞘膜积液
B. 急性睾丸炎
C. 睾丸扭转
D. 睾丸肿瘤
E. 睾丸结核",35,5.0,62,3.875,4.217391304347826,Human,5,5,5,5,5,5,5,5,5,3,4,2,4,4,3,5,5,5,4,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,9,M,MAS,M024,24,0.9894736842105264,,"13.（2分）精索静脉曲张呈海蛇团状，平静状态下可触及，其分度应为:（C）【单选题】
A. 一度
B. 二度
C. 三度
D. 四度
E. 亚临床",35,5.0,62,3.875,4.217391304347826,Human,5,5,5,5,5,5,5,5,4,3,5,1,4,4,5,5,5,5,4,1,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,10,M,MAS,M003,3,0.9830508474576272,,"3. （2分）患者，男，60岁。因反复尿频、尿急、排尿不适半年，加重伴终末血尿1个月就诊。尿常规：白细胞（+），红细胞（++）。静脉尿路造影显示右肾上盏边缘虫蚀样改变。该患者最可能的诊断是:（C）【单选题】
A. 右肾结石
B. 右肾肿瘤
C. 右肾结核
D. 慢性肾盂肾炎
E. 右肾囊肿",35,5.0,67,4.1875,4.434782608695652,Human,5,5,5,5,5,5,5,5,5,3,5,3,4,4,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,11,M,MAS,M004,4,0.9980732177263968,,"4. （2分）男，55岁。因“急性心肌梗死”入院，行急诊经皮冠状动脉介入治疗（PCI）后出现心源性休克，予大剂量多巴胺、去甲肾上腺素升压治疗。3天后患者尿量锐减至200ml/d，伴恶心、呕吐。查体：BP 130/80mmHg（靠升压药维持）。实验室检查：血肌酐由入院时78μmol/L升至420μmol/L，尿素氮28mmol/L。尿常规：尿比重1.010，尿蛋白（+），尿沉渣镜检可见颗粒管型及肾小管上皮细胞。该患者急性肾衰竭最常见的病理类型是（C）。【单选题】   
A. 急性肾小球肾炎 
B. 急进性肾小球肾炎  
C. 急性肾小管坏死  
D. 急性间质性肾炎  
E. 肾小血管炎  ",35,5.0,67,4.1875,4.434782608695652,MAS,5,5,5,5,5,5,5,5,5,3,2,4,4,5,5,5,5,5,5,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,12,M,MAS,M005,5,0.9964912280701754,,"5. （2分）男，68岁。进行性排尿困难5年，夜尿增多。直肠指检前列腺增大，中央沟消失，质地韧，表面光滑。血清PSA 1.8ng/ml。B超示前列腺大小为5.2×4.6×4.5cm，残余尿量40ml。该患者最可能的诊断是（B）。 【单选题】 
A. 前列腺癌
B. 良性前列腺增生
C. 尿道狭窄
D. 神经源性膀胱功能障碍
E. 膀胱颈挛缩",35,5.0,70,4.375,4.565217391304348,MAS,5,5,5,5,5,5,5,5,5,3,5,4,4,5,5,5,5,5,5,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,13,M,MAS,M008,8,1.0,,"8. （2分）男，50岁。间歇性无痛性全程肉眼血尿3个月，加重伴血块3天。B超检查提示膀胱内有一个1.5cm×2.0cm×1.0cm的新生物，有蒂。目前最常用的治疗方法是（C）【单选题】
A. 膀胱部分切除术
B. 根治性膀胱全切术
C. 经尿道膀胱肿瘤电切术
D. 膀胱灌注化疗
E. 全身化疗联合放疗",35,5.0,68,4.25,4.478260869565218,Human,5,5,5,5,5,5,5,5,5,3,5,4,4,5,5,5,5,5,3,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,14,M,MAS,M009,9,1.0,,"9.（2分）男，63岁。发现右侧阴囊内无痛性肿块进行性增大1年，行走时有坠胀感。查体：右侧阴囊肿大，可触及一6cm×5cm×4cm的囊性肿块，表面光滑，无压痛，透光试验阳性，平卧后肿块不缩小。该患者首选的治疗方法是（D）【单选题】
A. 右侧腹股沟斜疝修补术
B. 右侧睾丸根治性切除术
C. 右侧鞘膜突高位结扎术
D. 右侧睾丸鞘膜翻转术
E. 定期穿刺抽液",35,5.0,69,4.3125,4.521739130434782,MAS,5,5,5,5,5,5,5,5,5,3,5,4,4,5,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,15,M,MAS,M010,10,0.9968253968253968,,"10. （2分）男，68岁。因慢性肾功能衰竭（尿毒症期）规律血液透析治疗3年。1天前突发剧烈头痛、呕吐，急诊头颅CT提示右侧基底节区脑出血，出血量约15ml。目前患者神志模糊，血压180/110mmHg。针对其肾脏替代治疗，此时最应避免的方案是（C）。【单选题】  
A. 连续性肾脏替代治疗（CRRT）
B. 腹膜透析
C. 常规血液透析
D. 血液滤过
E. 血液灌流   ",35,5.0,67,4.1875,4.434782608695652,MAS,5,5,5,5,5,5,5,5,5,3,2,5,5,4,5,5,5,4,4,4,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,16,M,MAS,M011,11,0.9956709956709956,,"11. （2分）女，48岁。反复发作尿频、尿急、腰痛10余年，多次尿培养为大肠埃希菌。近1年出现夜尿增多，血压轻度升高。为评估肾脏形态和结构改变，下列检查最具诊断价值的是？（B）【单选题】
A. 肾脏B超
B. 静脉肾盂造影
C. 肾脏CT平扫
D. 放射性核素肾图
E. 膀胱镜检查",35,5.0,69,4.3125,4.521739130434782,MAS,5,5,5,5,5,5,5,5,5,3,5,4,4,4,5,5,5,5,4,4,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,17,M,MAS,M012,12,0.9968051118210862,,"12. （2分）女，68岁。慢性肾功能不全病史8年，长期接受保守治疗。近1年来，患者常于夜间睡眠时感到双下肢难以名状的不适感，如蚁走感、酸胀感，需不停活动或下床行走方能缓解，严重影响睡眠。神经系统查体未见明确阳性体征。该患者最可能出现的周围神经病变表现是:（C）【单选题】
A. 对称性肢体远端感觉异常
B. 肌无力
C. 不宁腿综合征
D. 震颤
E. 腱反射亢进",35,5.0,66,4.125,4.391304347826087,MAS,5,5,5,5,5,5,5,5,5,3,3,3,4,4,5,5,5,5,5,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,18,M,MAS,M013,13,0.9954337899543378,,"13. （2分）男，52岁。反复无痛性肉眼血尿2个月，尿中可见条状血块。膀胱镜检查见右输尿管口喷血，尿脱落细胞学检查发现癌细胞。为明确诊断，首选的影像学检查方法是:（C）【单选题】
A. 肾脏B超
B. 盆腔CT
C. 静脉尿路造影
D. 肾动脉造影
E. 放射性核素肾图",35,5.0,68,4.25,4.478260869565218,Human,5,5,5,5,5,5,5,5,5,3,5,3,4,5,5,5,5,5,5,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,19,M,MAS,M014,14,0.996742671009772,,"14. （2分）男，30岁。不慎摔倒后下腹剧痛，无法自主排尿1小时。伤前曾大量饮用啤酒。查体：T36.5℃，P100次/分，BP120/80mmHg，下腹部压痛、反跳痛阳性，腹肌轻度紧张。膀胱区无明显膨隆，尿道口无血迹。为明确诊断，首选的检查是:（B）【单选题】
A. 腹部CT平扫
B. 导尿试验
C. 诊断性腹腔穿刺
D. 腹部立位X线平片
E. 尿道造影",34,4.857142857142857,68,4.25,4.434782608695652,Human,5,5,4,5,5,5,5,5,5,3,5,4,4,4,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,20,M,MAS,M015,15,0.996996996996997,,"15. （2分）男，68岁。因“间歇性无痛性肉眼血尿3个月”入院。膀胱镜检见左侧输尿管口喷血，膀胱内未见肿瘤。CTU提示左肾盂内可见菜花样肿物，增强后轻度强化，同侧输尿管上段管壁略增厚。右肾功能正常。拟行手术治疗，其标准手术切除范围应包括？（E）【单选题】
A. 左肾及同侧肾上腺
B. 左肾及同侧中上段输尿管
C. 单纯左肾切除
D. 左肾及同侧上段输尿管
E. 左肾及同侧全长输尿管",35,5.0,62,3.875,4.217391304347826,MAS,5,5,5,5,5,5,5,5,4,3,4,1,4,4,5,5,5,5,4,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,21,M,MAS,M016,16,0.996078431372549,,"16. （2分）男婴，8个月。因“发现腹部包块1周”就诊。查体：左腹部可触及一囊性包块，表面光滑。B超提示左肾重度积水，肾皮质变薄，肾盂肾盏明显扩张，输尿管未见显示。该患儿肾积水最可能的梗阻部位是？（B）【单选题】
A. 肾盂内
B. 肾盂输尿管连接处
C. 输尿管膀胱连接处
D. 输尿管中段
E. 后尿道 ",35,5.0,62,3.875,4.217391304347826,Human,5,5,5,5,5,5,5,5,4,3,4,1,4,4,5,5,5,5,4,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,22,M,MAS,M025,25,0.9967637540453076,,"25.（2分）男，65岁。因“排尿不畅2年”行经尿道前列腺电切术（TURP）。术后病理回报：前列腺腺癌，Gleason评分3+4=7分，肿瘤局限于前列腺内，约占切除组织的5%。术前血清PSA为4.2ng/ml。根据术后病理，该患者前列腺癌的TNM分期（T分期）最可能是:（A）【单选题】
A. T1期
B. T2期
C. T3a期
D. T3b期
E. T4期",35,5.0,67,4.1875,4.434782608695652,Human,5,5,5,5,5,5,5,5,5,3,5,4,4,4,5,5,5,5,3,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,23,M,MAS,M018,18,0.9950248756218906,,"39. （2分）女，55岁。因反复尿路感染就诊，尿常规检查提示pH值为7.8。腹部X线平片发现右肾区有一鹿角形高密度影。该患者尿液中形成的结石最可能是:（D）【单选题】
A. 尿酸结石
B. 草酸结石
C. 胱氨酸结石
D. 磷酸盐结石
E. 黄嘌呤结石",35,5.0,60,3.75,4.130434782608695,MAS,5,5,5,5,5,5,5,5,4,3,4,1,3,4,5,5,5,5,3,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,24,M,MAS,M019,19,0.9964664310954064,,"40. （2分）男，68岁。因排尿困难、尿频、尿线变细3个月就诊。直肠指检发现前列腺左叶可触及一质硬结节，边界不清。血清前列腺特异性抗原（PSA）为15ng/ml。为明确诊断，下一步最可靠的检查方法是:（B）【单选题】
A. 盆腔CT平扫
B. 经直肠前列腺穿刺活检
C. 盆腔MRI增强扫描
D. 全身核素骨扫描
E. 经腹前列腺超声",35,5.0,62,3.875,4.217391304347826,Human,5,5,5,5,5,5,5,5,4,3,4,1,4,4,5,5,5,5,4,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,25,M,MAS,M020,20,0.9969040247678018,,"41.（2分）女，72岁。因“头晕、乏力”就诊，无尿频、尿急、尿痛、发热及腰痛。既往有2型糖尿病史10年。查体：BP 150/90mmHg，双肾区无叩痛。尿常规：蛋白（-），白细胞0~1/HP，亚硝酸盐（-）。为明确是否存在无症状性尿路感染，首选的检查是:（A）【单选题】
A. 清洁中段尿细菌定量培养
B. 泌尿系超声
C. 尿蛋白定量
D. 尿沉渣镜检
E. 静脉肾盂造影",35,5.0,64,4.0,4.304347826086956,Human,5,5,5,5,5,5,5,5,5,3,5,3,4,4,5,5,5,5,3,3,3,3,3
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,26,M,MAS,M021,21,0.9973614775725592,,"42.（2分）男，42岁。因“反复腰痛伴低热、乏力2个月”入院。患者1年前曾患肺结核。查体：体温37.5℃，右肾区叩击痛阳性。尿常规：白细胞（+），红细胞（++）。静脉尿路造影提示右肾上盏边缘虫蚀样改变，部分肾盂肾盏扩张。决定该患者治疗方案（药物保守或手术）的主要依据是:（E）【单选题】
A. 膀胱刺激症状的严重程度
B. 血尿的严重程度
C. 尿中是否找到抗酸杆菌
D. 膀胱镜检查结果
E. 静脉尿路造影显示的病变范围与程度 ",35,5.0,69,4.3125,4.521739130434782,Human,5,5,5,5,5,5,5,5,5,3,5,4,4,4,5,5,5,5,4,4,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,27,M,MAS,M022,22,0.9971671388101984,,"43.（2分）男，65岁。因PSA升高（12ng/ml）行前列腺穿刺活检，病理确诊为前列腺腺癌。盆腔MRI及全身骨扫描评估后，临床分期为T2bN0M0。患者一般情况良好，预期寿命超过10年。针对该患者目前情况，最佳的治疗方案是:（C）【单选题】
A. 口服抗雄激素药物（如比卡鲁胺）
B. 双侧睾丸切除术
C. 根治性前列腺切除术
D. 皮下注射促黄体生成素释放激素类似物（LHRH-a）
E. 全身化疗",35,5.0,63,3.9375,4.260869565217392,MAS,5,5,5,5,5,5,5,5,4,3,4,1,4,4,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,28,M,MAS,M026,26,0.979591836734694,,"男，38岁，因“右侧腰部胀痛伴间歇性镜下血尿1年”就诊。B超提示：右肾盂分离3.5cm，右输尿管上段扩张，右肾皮质变薄。左肾未见异常。
19.（2分）为明确右肾积水的原因，首选的检查是（A）【单选题】
A. 静脉尿路造影（IVU）
B. 逆行肾盂造影
C. CT尿路成像（CTU）
D. 磁共振尿路成像（MRU）
E. 放射性核素肾动态显像",35,5.0,68,4.25,4.478260869565218,Human,5,5,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,29,M,MAS,M026,26,0.6971830985915493,,"男，38岁，因“右侧腰部胀痛伴间歇性镜下血尿1年”就诊。B超提示：右肾盂分离3.5cm，右输尿管上段扩张，右肾皮质变薄。左肾未见异常。
20.（2分）若想同时了解该患者右肾积水后的肾功能状况及其梗阻程度，最有价值的检查方法是（E）【单选题】
A. 逆行肾盂造影
B. MRI
C. CT
D. B超
E. 放射性核素肾图",35,5.0,68,4.25,4.478260869565218,Human,5,5,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,30,M,MAS,M028,28,0.7320754716981132,,"男，38岁，因“右侧腰部胀痛伴间歇性镜下血尿1年”就诊。B超提示：右肾盂分离3.5cm，右输尿管上段扩张，右肾皮质变薄。左肾未见异常。
21.（2分）放射性核素肾图检查提示该患者右肾呈梗阻型曲线，GFR明显降低。下一步最合适的治疗是（C）【单选题】
A. 继续观察，定期复查
B. 口服抗生素预防感染
C. 行右肾盂输尿管连接部成形术
D. 行右肾切除术
E. 行右肾造瘘术引流",35,5.0,67,4.1875,4.434782608695652,Human,5,5,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,31,M,MAS,M029,29,0.985645933014354,,"男性，60岁，因“进行性排尿困难2年，加重伴夜尿增多3个月”就诊。患者2年前出现排尿踌躇、尿线变细，近3个月夜尿达4-5次，严重影响睡眠。直肠指检：前列腺Ⅱ度增大，表面光滑，质韧，中央沟变浅，未触及明确硬结。血清总前列腺特异性抗原（tPSA）检测结果为8.5ng/ml。
22.（2分）为初步评估前列腺增生程度及残余尿量，首选的检查是（A）【单选题】
A. 泌尿系统B超（经腹或经直肠）
B. 尿流率检查
C. 前列腺MRI
D. 前列腺穿刺活检
E. 膀胱镜检查",33,4.714285714285714,67,4.1875,4.3478260869565215,MAS,5,5,4,5,5,5,4,5,5,3,5,3,5,4,5,5,5,5,4,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,32,M,MAS,M031,31,0.6426735218508998,,"男性，60岁，因“进行性排尿困难2年，加重伴夜尿增多3个月”就诊。患者2年前出现排尿踌躇、尿线变细，近3个月夜尿达4-5次，严重影响睡眠。直肠指检：前列腺Ⅱ度增大，表面光滑，质韧，中央沟变浅，未触及明确硬结。血清总前列腺特异性抗原（tPSA）检测结果为8.5ng/ml。
23.（2分）若前列腺穿刺活检病理结果为良性前列腺增生，未见癌。针对患者目前的排尿困难症状，首选的治疗方案是（D）【单选题】
A. 观察等待
B. 口服α受体阻滞剂（如坦索罗辛）
C. 口服5α还原酶抑制剂（如非那雄胺）
D. α受体阻滞剂联合5α还原酶抑制剂
E. 经尿道前列腺电切术（TURP）",34,4.857142857142857,67,4.1875,4.391304347826087,MAS,5,5,4,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,2,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,33,M,MAS,M032,32,0.9875518672199172,,"女，28岁，孕18周。因“突发右侧腰腹部剧烈绞痛2小时，伴恶心、呕吐”急诊。疼痛呈阵发性，向会阴部放射。呕吐胃内容物2次。无发热、血尿。查体：生命体征平稳，痛苦面容，右侧肾区叩击痛阳性。尿常规检查：尿蛋白（-），红细胞满视野/HP，白细胞0-2个/HP。泌尿系B超提示：右肾集合系统分离，肾盂前后径约2.5cm，右输尿管上段轻度扩张；左肾及输尿管未见异常。宫内胎儿情况良好。
24.（2分）该孕妇最可能的诊断是（B）【单选题】
A. 右侧急性肾盂肾炎
B. 右侧输尿管结石
C. 卵巢囊肿蒂扭转
D. 急性阑尾炎
E. 胎盘早剥",34,4.857142857142857,68,4.25,4.434782608695652,MAS,5,5,4,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,34,M,MAS,M032,32,0.7224334600760456,,"女，28岁，孕18周。因“突发右侧腰腹部剧烈绞痛2小时，伴恶心、呕吐”急诊。疼痛呈阵发性，向会阴部放射。呕吐胃内容物2次。无发热、血尿。查体：生命体征平稳，痛苦面容，右侧肾区叩击痛阳性。尿常规检查：尿蛋白（-），红细胞满视野/HP，白细胞0-2个/HP。泌尿系B超提示：右肾集合系统分离，肾盂前后径约2.5cm，右输尿管上段轻度扩张；左肾及输尿管未见异常。宫内胎儿情况良好。
25.（2分）为明确结石位置、大小及评估肾功能，同时避免胎儿辐射暴露，下一步最适宜的检查是（D）【单选题】
A. 腹部X线平片（KUB）
B. 静脉尿路造影（IVU）
C. 腹部CT平扫
D. 磁共振尿路成像（MRU）
E. 放射性核素肾图",34,4.857142857142857,68,4.25,4.434782608695652,MAS,5,5,4,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,35,M,MAS,M032,32,0.7296296296296296,,"女，28岁，孕18周。因“突发右侧腰腹部剧烈绞痛2小时，伴恶心、呕吐”急诊。疼痛呈阵发性，向会阴部放射。呕吐胃内容物2次。无发热、血尿。查体：生命体征平稳，痛苦面容，右侧肾区叩击痛阳性。尿常规检查：尿蛋白（-），红细胞满视野/HP，白细胞0-2个/HP。泌尿系B超提示：右肾集合系统分离，肾盂前后径约2.5cm，右输尿管上段轻度扩张；左肾及输尿管未见异常。宫内胎儿情况良好。
26.（2分）患者经解痉、止痛、补液等保守治疗后疼痛缓解。复查B超提示右肾积水无明显加重。后续处理原则是（C）【单选题】
A. 立即行输尿管镜碎石取石术
B. 行经皮肾穿刺造瘘术
C. 继续保守治疗，定期复查B超
D. 建议终止妊娠后再处理结石
E. 行体外冲击波碎石",34,4.857142857142857,68,4.25,4.434782608695652,MAS,5,5,4,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,3,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,36,M,MAS,M035,35,0.98,,"男性，78岁，因“腰骶部持续性疼痛2个月，加重伴排尿困难1周”入院。患者疼痛夜间明显，影响睡眠。直肠指检：前列腺Ⅲ度增大，表面可触及质硬结节，边界不清，指套退出无染血。血清总PSA 82.0 ng/ml。
27.（2分）该患者最可能的诊断是（D）【单选题】
A. 良性前列腺增生
B. 前列腺结核
C. 前列腺肉瘤
D. 前列腺癌
E. 慢性前列腺炎",35,5.0,69,4.3125,4.521739130434782,Human,5,5,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,4,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,37,M,MAS,M035,35,0.7345679012345679,,"男性，78岁，因“腰骶部持续性疼痛2个月，加重伴排尿困难1周”入院。患者疼痛夜间明显，影响睡眠。直肠指检：前列腺Ⅲ度增大，表面可触及质硬结节，边界不清，指套退出无染血。血清总PSA 82.0 ng/ml。
28.（2分）为明确肿瘤分期，下一步最应进行的检查是（B）【单选题】
A. 经直肠前列腺超声（TRUS）
B. 全身骨显像（ECT）
C. 盆腔CT平扫
D. 前列腺穿刺活检
E. 腹部MRI",35,5.0,69,4.3125,4.521739130434782,Human,5,5,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,4,4,3,4
expert1_ai_expert_ratings_clea,expert1_ai_expert_ratings_cleaned.xlsx,M,38,M,MAS,M037,37,0.6787878787878788,,"男性，78岁，因“腰骶部持续性疼痛2个月，加重伴排尿困难1周”入院。患者疼痛夜间明显，影响睡眠。直肠指检：前列腺Ⅲ度增大，表面可触及质硬结节，边界不清，指套退出无染血。血清总PSA 82.0 ng/ml。
29.（2分）若骨显像提示腰椎（L3、L4）存在放射性浓聚灶，前列腺穿刺活检确诊为前列腺腺癌，Gleason评分4+5=9分。根据TNM分期，该患者最可能属于（C）【单选题】
A. T₂N₀M₀
B. T₃N₀M₀
C. T₄N₀M₁
D. T₃N₁M₀
E. T₂N₀M₁",34,4.857142857142857,68,4.25,4.434782608695652,Human,5,5,4,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,4,3,4,3,4
